id,rada_id,nreg,convocation,full_name,first_name,second_name,last_name,short_name,other_name,date_begin,date_end,district_text,district_name,district_num,region_id,region_name,party_text,party_id,party_name,num_in_party,anketa_data,anketa_url,photo,photo_id,gender,birthday,education,college,academic,old_profession,old_post,old_member,new_member,resignation_text
20965,131,mp-d154_1_skl9,9,Аліксійчук Олександр Васильович,Олександр,Васильович,Аліксійчук,О.В.,,29.08.2019,,"Виборчий округ № 154, Рівненська область",Виборчий округ № 154,154,56,Рівненська область,безпартійний,50,Безпартійний,,"освіта вища, фізична особа – підприємець, безпартійний, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/20965,http://static.rada.gov.ua/dep_img9/d154_1.jpg,d154_1,1,06.03.1981,Вища,,,фізична особа – підприємець,фізична особа – підприємець,ні,так,
21252,132,mp-d155_1_skl9,9,М'ялик Віктор Ничипорович,Віктор,Ничипорович,М'ялик,В.Н.,,29.08.2019,,"Виборчий округ № 155, Рівненська область",Виборчий округ № 155,155,56,Рівненська область,безпартійний,50,Безпартійний,,"освіта вища, фінансовий директор, ТОВ ""МДС-Буд"", безпартійний, судимість відсутня, самовисування.",http://itd.rada.gov.ua/mps/info/page/21252,http://static.rada.gov.ua/dep_img9/d155_1.jpg,d155_1,1,10.05.1979,Вища,,,фінансовий директор,"ТОВ ""МДС-Буд""",ні,так,
21189,133,mp-d156_1_skl9,9,Литвиненко Сергій Анатолійович,Сергій,Анатолійович,Литвиненко,С.А.,,29.08.2019,,"Виборчий округ № 156, Рівненська область",Виборчий округ № 156,156,56,Рівненська область,безпартійний,50,Безпартійний,,"освіта вища, виконувач обов'язків директора, ДП ""Зірненський спиртовий завод"", безпартійний, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21189,http://static.rada.gov.ua/dep_img9/d156_1.jpg,d156_1,1,15.02.1968,Вища,,,виконувач обов'язків директора,"ДП ""Зірненський спиртовий завод""",ні,так,
21214,134|450,mp-d157_1_skl9,9,Скрипка Тетяна Василівна,Тетяна,Василівна,Скрипка,Т.В.,Рябуха Тетяна Василівна,29.08.2019,,"Виборчий округ № 157, Сумська область",Виборчий округ № 157,157,59,Сумська область,безпартійна,50,Безпартійний,,"освіта вища, учитель початкових класів, КУ Сумська спеціалізована школа І-ІІІ ступенів № 10, безпартійнa, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21214,http://static.rada.gov.ua/dep_img9/d157_1.jpg,d157_1,2,31.12.1984,Вища,,,учитель початкових класів,КУ Сумська спеціалізована школа І-ІІІ ступенів № 10,ні,так,
21002,135,mp-d158_1_skl9,9,Васильєв Ігор Сергійович,Ігор,Сергійович,Васильєв,І.С.,,29.08.2019,,"Виборчий округ № 158, Сумська область",Виборчий округ № 158,158,59,Сумська область,безпартійний,50,Безпартійний,,"освіта вища, фізична особа – підприємець, безпартійний, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21002,http://static.rada.gov.ua/dep_img9/d158_1.jpg,d158_1,1,25.08.1984,Вища,,,фізична особа – підприємець,фізична особа – підприємець,ні,так,
2284,136,mp-d159_1_skl9,9,Деркач Андрій Леонідович,Андрій,Леонідович,Деркач,А.Л.,,29.08.2019,13.01.2023,"Виборчий округ № 159, Сумська область",Виборчий округ № 159,159,59,Сумська область,безпартійний,50,Безпартійний,,"освіта вища, народний депутат України, безпартійний, судимість відсутня, самовисування.",http://itd.rada.gov.ua/mps/info/page/2284,http://static.rada.gov.ua/dep_img9/d159_1.jpg,d159_1,1,19.08.1967,Вища,,,народний депутат України,народний депутат України,так,ні,НДУ п.4 частини 2 ст. 81 Конституції України
15810,137,mp-d160_1_skl9,9,Молоток Ігор Федорович,Ігор,Федорович,Молоток,І.Ф.,,29.08.2019,,"Виборчий округ № 160, Сумська область",Виборчий округ № 160,160,59,Сумська область,безпартійний,50,Безпартійний,,"освіта вища, народний депутат України, безпартійний, судимість відсутня, самовисування.",http://itd.rada.gov.ua/mps/info/page/15810,http://static.rada.gov.ua/dep_img9/d160_1.jpg,d160_1,1,04.06.1967,Вища,,,народний депутат України,народний депутат України,так,ні,
21032,138,mp-d161_1_skl9,9,Гузенко Максим Васильович,Максим,Васильович,Гузенко,М.В.,,29.08.2019,,"Виборчий округ № 161, Сумська область",Виборчий округ № 161,161,59,Сумська область,безпартійний,50,Безпартійний,,"освіта вища, директор, ТОВ ""Агрохім-Партнер"", безпартійний, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21032,http://static.rada.gov.ua/dep_img9/d161_1.jpg,d161_1,1,08.06.1981,Вища,,,директор,"ТОВ ""Агрохім-Партнер""",ні,так,
21101,139,mp-d162_1_skl9,9,Задорожній Микола Миколайович,Микола,Миколайович,Задорожній,М.М.,,29.08.2019,,"Виборчий округ № 162, Сумська область",Виборчий округ № 162,162,59,Сумська область,безпартійний,50,Безпартійний,,"освіта вища, тимчасово не працює, безпартійний, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21101,http://static.rada.gov.ua/dep_img9/d162_1.jpg,d162_1,1,05.12.1984,Вища,,,тимчасово не працює,тимчасово не працює,ні,так,
20985,140,mp-d163_1_skl9,9,Богданець Андрій Володимирович,Андрій,Володимирович,Богданець,А.В.,,29.08.2019,,"Виборчий округ № 163, Тернопільська область",Виборчий округ № 163,163,61,Тернопільська область,безпартійний,50,Безпартійний,,"освіта вища, заступник генерального директора, ПрАТ ""Птахофабрика Тернопільська"", безпартійний, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/20985,http://static.rada.gov.ua/dep_img9/d163_1.jpg,d163_1,1,13.07.1983,Вища,,,заступник генерального директора,"ПрАТ ""Птахофабрика Тернопільська""",ні,так,
21001,141,mp-d164_1_skl9,9,Василів Ігор Володимирович,Ігор,Володимирович,Василів,І.В.,,29.08.2019,,"Виборчий округ № 164, Тернопільська область",Виборчий округ № 164,164,61,Тернопільська область,безпартійний,50,Безпартійний,,"освіта вища, фізична особа – підприємець, безпартійний, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21001,http://static.rada.gov.ua/dep_img9/d164_1.jpg,d164_1,1,16.11.1979,Вища,,,фізична особа – підприємець,фізична особа – підприємець,ні,так,
21066,142,mp-d165_1_skl9,9,Чайківський Іван Адамович,Іван,Адамович,Чайківський,І.А.,,29.08.2019,,"Виборчий округ № 165, Тернопільська область",Виборчий округ № 165,165,61,Тернопільська область,,37,Аграрна партія України,,"освіта вища, директор, ТОВ ""Корпорація ""Агропродсервіс"", член Аграрної партії України, судимість відсутня, самовисування.",http://itd.rada.gov.ua/mps/info/page/21066,http://static.rada.gov.ua/dep_img9/d165_1.jpg,d165_1,1,29.05.1972,Вища,,,директор,"ТОВ ""Корпорація ""Агропродсервіс""",ні,так,
18117,143,mp-d166_1_skl9,9,Люшняк Микола Володимирович,Микола,Володимирович,Люшняк,М.В.,,29.08.2019,,"Виборчий округ № 166, Тернопільська область",Виборчий округ № 166,166,61,Тернопільська область,безпартійний,50,Безпартійний,,"освіта вища, народний депутат України, безпартійний, судимість відсутня, самовисування.",http://itd.rada.gov.ua/mps/info/page/18117,http://static.rada.gov.ua/dep_img9/d166_1.jpg,d166_1,1,08.02.1974,Вища,,,народний депутат України,народний депутат України,так,ні,
21019,144,mp-d167_1_skl9,9,Гевко Володимир Леонідович,Володимир,Леонідович,Гевко,В.Л.,,29.08.2019,,"Виборчий округ № 167, Тернопільська область",Виборчий округ № 167,167,61,Тернопільська область,безпартійний,50,Безпартійний,,"освіта вища, директор, ТОВ ""Навчально-консалтингова компанія ""Профі-Центр"", безпартійний, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21019,http://static.rada.gov.ua/dep_img9/d167_1.jpg,d167_1,1,20.08.1975,Вища,,,директор,"ТОВ ""Навчально-консалтингова компанія ""Профі-Центр""",ні,так,
21228,145|464,mp-d168_1_skl9,9,Мезенцева-Федоренко Марія Сергіївна,Марія,Сергіївна,Мезенцева-Федоренко,М.С.,Мезенцева Марія Сергіївна,29.08.2019,,"Виборчий округ № 168, Харківська область",Виборчий округ № 168,168,63,Харківська область,безпартійна,50,Безпартійний,,"освіта вища, фізична особа – підприємець, безпартійнa, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21228,http://static.rada.gov.ua/dep_img9/d168_1.jpg,d168_1,2,10.12.1989,Вища,,,фізична особа – підприємець,фізична особа – підприємець,ні,так,
21174,146,mp-d169_1_skl9,9,Куницький Олександр Олегович,Олександр,Олегович,Куницький,О.О.,,29.08.2019,,"Виборчий округ № 169, Харківська область",Виборчий округ № 169,169,63,Харківська область,безпартійний,50,Безпартійний,,"освіта професійно-технічна, фізична особа – підприємець, безпартійний, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21174,http://static.rada.gov.ua/dep_img9/d169_1.jpg,d169_1,1,25.08.1983,Професійно-технічна,,,фізична особа – підприємець,фізична особа – підприємець,ні,так,
21245,147,mp-d170_1_skl9,9,Одарченко Андрій Миколайович,Андрій,Миколайович,Одарченко,А.М.,,29.08.2019,10.10.2025,"Виборчий округ № 170, Харківська область",Виборчий округ № 170,170,63,Харківська область,безпартійний,50,Безпартійний,,"освіта вища, декан факультету управління торговельно-підприємницькою та митною діяльністю, Харківський державний університет харчування та торгівлі, безпартійний, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21245,http://static.rada.gov.ua/dep_img9/d170_1.jpg,d170_1,1,02.11.1978,Вища,,,декан факультету управління торговельно-підприємницькою та митною діяльністю,Харківський державний університет харчування та торгівлі,ні,так,НДУ п.2 частини 2 ст. 81 Конституції України
21132,148,mp-d171_1_skl9,9,Кінзбурська Вікторія Олександрівна,Вікторія,Олександрівна,Кінзбурська,В.О.,,29.08.2019,,"Виборчий округ № 171, Харківська область",Виборчий округ № 171,171,63,Харківська область,безпартійна,50,Безпартійний,,"освіта вища, завідувач сектору, департамент Державної архітектурно-будівельної інспекції у Харківській області, безпартійнa, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21132,http://static.rada.gov.ua/dep_img9/d171_1.jpg,d171_1,2,23.10.1980,Вища,,,завідувач сектору,департамент Державної архітектурно-будівельної інспекції у Харківській області,ні,так,
21105,149,mp-d172_1_skl9,9,Здебський Юрій Вікторович,Юрій,Вікторович,Здебський,Ю.В.,,29.08.2019,,"Виборчий округ № 172, Харківська область",Виборчий округ № 172,172,63,Харківська область,безпартійний,50,Безпартійний,,"освіта вища, тимчасово не працює, безпартійний, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21105,http://static.rada.gov.ua/dep_img9/d172_1.jpg,d172_1,1,24.12.1972,Вища,,,тимчасово не працює,тимчасово не працює,ні,так,
20976,150,mp-d173_1_skl9,9,Бакумов Олександр Сергійович,Олександр,Сергійович,Бакумов,О.С.,,29.08.2019,,"Виборчий округ № 173, Харківська область",Виборчий округ № 173,173,63,Харківська область,безпартійний,50,Безпартійний,,"освіта вища, проректор, Харківський національний університет внутрішніх справ, безпартійний, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/20976,http://static.rada.gov.ua/dep_img9/d173_1.jpg,d173_1,1,25.04.1989,Вища,,,проректор,Харківський національний університет внутрішніх справ,ні,так,
5542,151,mp-d174_1_skl9,9,Фельдман Олександр Борисович,Олександр,Борисович,Фельдман,О.Б.,,29.08.2019,,"Виборчий округ № 174, Харківська область",Виборчий округ № 174,174,63,Харківська область,,225,"ПОЛІТИЧНА ПАРТІЯ ""НАШ КРАЙ""",,"освіта вища, народний депутат України, член ПОЛІТИЧНОЇ ПАРТІЇ ""НАШ КРАЙ"", судимість відсутня, самовисування.",http://itd.rada.gov.ua/mps/info/page/5542,http://static.rada.gov.ua/dep_img9/d174_1.jpg,d174_1,1,06.01.1960,Вища,,,народний депутат України,народний депутат України,так,ні,
21267,152,mp-d175_1_skl9,9,Пивоваров Євген Павлович,Євген,Павлович,Пивоваров,Є.П.,,29.08.2019,,"Виборчий округ № 175, Харківська область",Виборчий округ № 175,175,63,Харківська область,безпартійний,50,Безпартійний,,"освіта вища, професор кафедри технології харчування, Харківський державний університет харчування та торгівлі, безпартійний, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21267,http://static.rada.gov.ua/dep_img9/d175_1.jpg,d175_1,1,04.11.1978,Вища,Харківський державний університет харчування та торгівлі,професор кафедри технології харчування,,"професор кафедри технології харчування, Харківський державний університет харчування та торгівлі",ні,так,
8885,153,mp-d176_1_skl9,9,Шенцев Дмитро Олексійович,Дмитро,Олексійович,Шенцев,Д.О.,,29.08.2019,21.09.2022,"Виборчий округ № 176, Харківська область",Виборчий округ № 176,176,63,Харківська область,безпартійний,50,Безпартійний,,"освіта вища, народний депутат України, безпартійний, судимість відсутня, суб'єкт висування – Політична партія ""ОПОЗИЦІЙНИЙ БЛОК"".",http://itd.rada.gov.ua/mps/info/page/8885,http://static.rada.gov.ua/dep_img9/d176_1.jpg,d176_1,1,28.11.1964,Вища,,,народний депутат України,народний депутат України,так,ні,НДУ Особиста письмова заява про складення повноважень
21194,154,mp-d177_1_skl9,9,Любота Дмитро Валерійович,Дмитро,Валерійович,Любота,Д.В.,,29.08.2019,,"Виборчий округ № 177, Харківська область",Виборчий округ № 177,177,63,Харківська область,безпартійний,50,Безпартійний,,"освіта вища, директор, ТОВ Будівельне Підприємство ""ГРАДОСТРОЙ"", безпартійний, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21194,http://static.rada.gov.ua/dep_img9/d177_1.jpg,d177_1,1,09.01.1981,Вища,,,директор,"ТОВ Будівельне Підприємство ""ГРАДОСТРОЙ""",ні,так,
21190,155,mp-d178_1_skl9,9,Літвінов Олександр Миколайович,Олександр,Миколайович,Літвінов,О.М.,,29.08.2019,,"Виборчий округ № 178, Харківська область",Виборчий округ № 178,178,63,Харківська область,безпартійний,50,Безпартійний,,"освіта вища, голова, Балаклійська районна рада, безпартійний, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21190,http://static.rada.gov.ua/dep_img9/d178_1.jpg,d178_1,1,21.01.1972,Вища,,,голова,Балаклійська районна рада,ні,так,
21175,156,mp-d179_1_skl9,9,Кучер Олексій Володимирович,Олексій,Володимирович,Кучер,О.В.,,29.08.2019,03.12.2019,"Виборчий округ № 179, Харківська область",Виборчий округ № 179,179,63,Харківська область,безпартійний,50,Безпартійний,,"освіта вища, адвокат, безпартійний, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21175,http://static.rada.gov.ua/dep_img9/d179_1.jpg,d179_1,1,23.03.1985,Вища,,,адвокат,адвокат,ні,так,НДУ Особиста письмова заява про складення повноважень
21161,157,mp-d180_1_skl9,9,Красов Олексій Ігорович,Олексій,Ігорович,Красов,О.І.,,29.08.2019,,"Виборчий округ № 180, Харківська область",Виборчий округ № 180,180,63,Харківська область,безпартійний,50,Безпартійний,,"освіта вища, директор, ТОВ ""Ярко Інвест"", безпартійний, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21161,http://static.rada.gov.ua/dep_img9/d180_1.jpg,d180_1,1,13.11.1987,Вища,,,директор,"ТОВ ""Ярко Інвест""",ні,так,
21233,158,mp-d181_1_skl9,9,Микиша Дмитро Сергійович,Дмитро,Сергійович,Микиша,Д.С.,,29.08.2019,,"Виборчий округ № 181, Харківська область",Виборчий округ № 181,181,63,Харківська область,безпартійний,50,Безпартійний,,"освіта вища, заступник міського голови з питань діяльності виконавчих органів ради, виконавчий комітет Мереф'янської міської ради, безпартійний, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21233,http://static.rada.gov.ua/dep_img9/d181_1.jpg,d181_1,1,04.09.1985,Вища,,,заступник міського голови з питань діяльності виконавчих органів ради,виконавчий комітет Мереф'янської міської ради,ні,так,
21216,159,mp-d182_1_skl9,9,Павліш Павло Васильович,Павло,Васильович,Павліш,П.В.,,29.08.2019,,"Виборчий округ № 182, Херсонська область",Виборчий округ № 182,182,65,Херсонська область,безпартійний,50,Безпартійний,,"освіта вища, директор, ПП ""Юридична фірма ""Правочин"", безпартійний, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21216,http://static.rada.gov.ua/dep_img9/d182_1.jpg,d182_1,1,10.12.1979,Вища,,,директор,"ПП ""Юридична фірма ""Правочин""",ні,так,
20998,160,mp-d183_1_skl9,9,Вагнєр Вікторія Олександрівна,Вікторія,Олександрівна,Вагнєр,В.О.,,29.08.2019,,"Виборчий округ № 183, Херсонська область",Виборчий округ № 183,183,65,Херсонська область,безпартійна,50,Безпартійний,,"освіта вища, головний лікар, КЗ ""Обласна лікарня відновного лікування"" Херсонської обласної ради, безпартійнa, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/20998,http://static.rada.gov.ua/dep_img9/d183_1.jpg,d183_1,2,21.05.1981,Вища,,,головний лікар,"КЗ ""Обласна лікарня відновного лікування"" Херсонської обласної ради",ні,так,
21143,161,mp-d184_1_skl9,9,Колихаєв Ігор Вікторович,Ігор,Вікторович,Колихаєв,І.В.,,29.08.2019,30.03.2021,"Виборчий округ № 184, Херсонська область",Виборчий округ № 184,184,65,Херсонська область,безпартійний,50,Безпартійний,,"освіта вища, директор, ТОВ ""ЛАНАПОДОВЕ-1"", ТОВ ""Українська продовольча корпорація"", ТОВ ""Торговий дім ""Продексім"", безпартійний, судимість відсутня, самовисування.",http://itd.rada.gov.ua/mps/info/page/21143,http://static.rada.gov.ua/dep_img9/d184_1.jpg,d184_1,1,08.05.1971,Вища,,,директор,"ТОВ ""ЛАНАПОДОВЕ-1"", ТОВ ""Українська продовольча корпорація"", ТОВ ""Торговий дім ""Продексім""",ні,так,НДУ Особиста письмова заява про складення повноважень
21112,162,mp-d185_1_skl9,9,Іванов Володимир Ілліч,Володимир,Ілліч,Іванов,В.І.,,29.08.2019,,"Виборчий округ № 185, Херсонська область",Виборчий округ № 185,185,65,Херсонська область,,226,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",,"освіта вища, директор з виробництва, ТОВ ""Агропроект-Юг"", член ПОЛІТИЧНОЇ ПАРТІЇ ""СЛУГА НАРОДУ"", судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21112,http://static.rada.gov.ua/dep_img9/d185_1.jpg,d185_1,1,14.07.1982,Вища,,,директор з виробництва,"ТОВ ""Агропроект-Юг""",ні,так,
21140,163,mp-d186_1_skl9,9,Ковальов Олексій Іванович,Олексій,Іванович,Ковальов,О.І.,,29.08.2019,28.08.2022,"Виборчий округ № 186, Херсонська область",Виборчий округ № 186,186,65,Херсонська область,безпартійний,50,Безпартійний,,"освіта вища, директор, ПП ""ЛК-АГРО"", безпартійний, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21140,http://static.rada.gov.ua/dep_img9/d186_1.jpg,d186_1,1,19.01.1989,Вища,,,директор,"ПП ""ЛК-АГРО""",ні,так,НДУ Смерть
21210,164,mp-d187_1_skl9,9,Стефанчук Микола Олексійович,Микола,Олексійович,Стефанчук,М.О.,,29.08.2019,,"Виборчий округ № 187, Хмельницька область",Виборчий округ № 187,187,68,Хмельницька область,безпартійний,50,Безпартійний,,"освіта вища, начальник юридичного відділу, державна організація ""Національний офіс інтелектуальної власності"", безпартійний, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21210,http://static.rada.gov.ua/dep_img9/d187_1.jpg,d187_1,1,04.05.1981,Вища,,,начальник юридичного відділу,"державна організація ""Національний офіс інтелектуальної власності""",ні,так,
15824,165,mp-d188_1_skl9,9,Лабазюк Сергій Петрович,Сергій,Петрович,Лабазюк,С.П.,,29.08.2019,,"Виборчий округ № 188, Хмельницька область",Виборчий округ № 188,188,68,Хмельницька область,безпартійний,50,Безпартійний,,"освіта вища, народний депутат України, безпартійний, судимість відсутня, самовисування.",http://itd.rada.gov.ua/mps/info/page/15824,http://static.rada.gov.ua/dep_img9/d188_1.jpg,d188_1,1,04.06.1980,Вища,,,народний депутат України,народний депутат України,так,ні,
21151,166,mp-d189_1_skl9,9,Копанчук Олена Євгенівна,Олена,Євгенівна,Копанчук,О.Є.,,29.08.2019,,"Виборчий округ № 189, Хмельницька область",Виборчий округ № 189,189,68,Хмельницька область,безпартійна,50,Безпартійний,,"освіта вища, адвокат, адвокатське об'єднання ""Копанчук та Партнери"", безпартійнa, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21151,http://static.rada.gov.ua/dep_img9/d189_1.jpg,d189_1,2,01.11.1978,Вища,,,адвокат,"адвокатське об'єднання ""Копанчук та Партнери""",ні,так,
15304,167,mp-d190_1_skl9,9,Жмеренецький Олексій Сергійович,Олексій,Сергійович,Жмеренецький,О.С.,,29.08.2019,,"Виборчий округ № 190, Хмельницька область",Виборчий округ № 190,190,68,Хмельницька область,безпартійний,50,Безпартійний,,"освіта вища, заступник голови правління, благодійна організація ""Благодійний фонд ""КОЛО"", безпартійний, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/15304,http://static.rada.gov.ua/dep_img9/d190_1.jpg,d190_1,1,28.10.1986,Вища,,,заступник голови правління,"благодійна організація ""Благодійний фонд ""КОЛО""",ні,так,
15826,168,mp-d191_1_skl9,9,Бондар Віктор Васильович,Віктор,Васильович,Бондар,В.В.,,29.08.2019,,"Виборчий округ № 191, Хмельницька область",Виборчий округ № 191,191,68,Хмельницька область,безпартійний,50,Безпартійний,,"освіта вища, народний депутат України, безпартійний, судимість відсутня, самовисування.",http://itd.rada.gov.ua/mps/info/page/15826,http://static.rada.gov.ua/dep_img9/d191_1.jpg,d191_1,1,05.11.1975,Вища,,,народний депутат України,народний депутат України,так,ні,
15827,169,mp-d192_1_skl9,9,Герега Олександр Володимирович,Олександр,Володимирович,Герега,О.В.,,29.08.2019,,"Виборчий округ № 192, Хмельницька область",Виборчий округ № 192,192,68,Хмельницька область,,230,"ПОЛІТИЧНА ПАРТІЯ ""ЗА КОНКРЕТНІ СПРАВИ""",,"освіта вища, народний депутат України, член ПОЛІТИЧНОЇ ПАРТІЇ ""ЗА КОНКРЕТНІ СПРАВИ"", судимість відсутня, самовисування.",http://itd.rada.gov.ua/mps/info/page/15827,http://static.rada.gov.ua/dep_img9/d192_1.jpg,d192_1,1,27.06.1967,Вища,,,народний депутат України,народний депутат України,так,ні,
21221,170,mp-d193_1_skl9,9,Марчук Ігор Петрович,Ігор,Петрович,Марчук,І.П.,,29.08.2019,,"Виборчий округ № 193, Хмельницька область",Виборчий округ № 193,193,68,Хмельницька область,безпартійний,50,Безпартійний,,"освіта вища, директор, ТОВ ""М-ЕНД-С"", безпартійний, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21221,http://static.rada.gov.ua/dep_img9/d193_1.jpg,d193_1,1,17.02.1969,Вища,,,директор,"ТОВ ""М-ЕНД-С""",ні,так,
21070,171,mp-d194_1_skl9,9,Шпак Любов Олександрівна,Любов,Олександрівна,Шпак,Л.О.,,29.08.2019,,"Виборчий округ № 194, Черкаська область",Виборчий округ № 194,194,71,Черкаська область,безпартійна,50,Безпартійний,,"освіта вища, ректор, Східноєвропейський університет економіки і менеджменту, безпартійнa, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21070,http://static.rada.gov.ua/dep_img9/d194_1.jpg,d194_1,2,19.07.1980,Вища,Східноєвропейський університет економіки і менеджменту,ректор,,"ректор, Східноєвропейський університет економіки і менеджменту",ні,так,
20971,172,mp-d195_1_skl9,9,Арсенюк Олег Олексійович,Олег,Олексійович,Арсенюк,О.О.,,29.08.2019,,"Виборчий округ № 195, Черкаська область",Виборчий округ № 195,195,71,Черкаська область,безпартійний,50,Безпартійний,,"освіта вища, комерційний директор, ТОВ ""Берег-2007"", безпартійний, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/20971,http://static.rada.gov.ua/dep_img9/d195_1.jpg,d195_1,1,21.08.1986,Вища,,,комерційний директор,"ТОВ ""Берег-2007""",ні,так,
21222,173,mp-d196_1_skl9,9,Стріхарський Андрій Петрович,Андрій,Петрович,Стріхарський,А.П.,,29.08.2019,,"Виборчий округ № 196, Черкаська область",Виборчий округ № 196,196,71,Черкаська область,безпартійний,50,Безпартійний,,"освіта вища, директор, ТОВ ""Компанія ""Статус Групп"", безпартійний, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21222,http://static.rada.gov.ua/dep_img9/d196_1.jpg,d196_1,1,04.08.1981,Вища,,,директор,"ТОВ ""Компанія ""Статус Групп""",ні,так,
